"Hash","string"
"62922463","You handed over the Digifry, Digicrucian and Digikoi!"
"67922c02","Great! These plucky little dudes are of good stock. Now I
can open up the fishing hole I've always wanted!"
"68922df5","Oh, right! I have to thank you for catching all those fish
for me. Take this!"
"6592293c","You got a Feather Lure!"
"66922aaf","A fisherman like you can make good use of this baby!"
"6b92324e","Come hang out once I've opened my fishing hole in the city!
I'll have all kinds of specimens waiting for you!"
"6c923421","Seadramon joined the city!"
"e995375f","That's too bad... Well, come on back whenever you want!"
"42e9d6cd","I'm ExVeemon...are you a...human?"
"42e9d6cc","Ah, sorry, I can't really help you with anything right now.
Wish I could be of more help!"
"41e9d55a","Oh, you're the...human people talk about, right? For some
reason, you take on requests from us Digimon."
"40e9d3e7","Leave it to me!
Little busy right now..."
"3fe9d274","Oh hey, awesome. I'm ExVeemon! I've been looking for a
certain Digimon for a while now."
"3ee9d081","Have you ever heard of Magnamon?"
"3de9cf2e","He's a Royal Knight clad in brilliant golden armor! He
should have finally appeared somewhere in this world."
"3ce9cdbb","He is a legendary being without parallel. I've looked all
over, but haven't been able to find him."
"3be9cbc8","If I ever met him, I'd want his autograph! That's why if YOU
get a chance to meet him, please get one for me!"
"3ae9ca55","As for where he could be, well...I've looked everywhere, and
just about given up."
"39e9c8e2","First I'd recommend going to Veedramon and see what he says.
He's been looking for Magnamon, too."
"3ce78ec4","Veedramon should be in Absolute Zero. Go find him!"
"3de790b7","I see. Well, if you ever have some free time, come on back!"
"888a9d39","Ask Veedramon in Absolute Zero where you can find Magnamon."
"858a9860","I imagine it'll be tough, but please, you gotta do it!"
"79f4f6c","Were you able to meet with Veedramon? You can trust any info
that comes from him."
"a9f5425","...Huh? But will Magnamon give me his autograph, you ask?
Hmm...well, do something to get it, would ya?"
"b13f4d43","...Oh wow, you really did it!"
"b23f4f36","You handed over Magnamon's Autograph!"
"b33f50a9","Huh? He's got a message for me? Whoa, that's awesome!"
"b43f521c","..."
"b53f538f","Oh, I see. Just getting an autograph from my idol won't make
me strong like Magnamon... That's his advice, huh?"
"b63f5562","I understand, I was going about things the wrong way.
This experience has taught me that."
"b73f56d5","I'll go to the city, too, and work to become a Digimon
others can look up to. Please tell Veedramon and Magnamon!"
"b83f5848","ExVeemon joined the city!"
"e0823e3d","They call me Stingmon. I have nothing to say to you at the
moment."
"df823c4a","I'm Stingmon. I see you're the type that can't pass up
problems."
"de823ad7","You wouldn't just reject my request, would ya?"
"dd823964","What is it?
Laaame..."
"dc8237f1","Just as I thought. All right, listen up."
"db82361e","I want you to deliver my letter to a certain Digimon.
Now hold on, I know what you want to say."
"da8234ab","Normally you can just get by with a DigiMail, right?"
"d9823338","See, I want to contact MegaKabuterimon, but no matter how
many DigiMails I send, I never get a reply."
"d8823145","This started one day without warning...plus he's always
traveling, so he never settles on one place..."
"d7822fd2","Well, that's the deal. That's why I have to ask a
trustworthy globe-trotter like you."
"da7ff634","You got Stingmon's Letter!"
"db7ff7a7","There's no rush, but if you run into MegaKabuterimon, please
hand over that letter."
"dc7ff91a","Please don't open it, though. It's a letter, not a telegram,
all right?"
"dd7ffa8d","Sorry, I know you wouldn't do something like that..."
"d67fef88","All right, with this all of my regrets are gone. Guess I'll
head back to Floatia..."
"d77ff17b","What, you're calling all us Digimon back to Floatia?!
Perfect, I'll head right on over."
"d87ff2ee","Stingmon joined the city!"
"d97ff441","Oh. I guess like I misread you. Don't worry about it."
"99b8fde9","I'm Stingmon. I see you're the type that can't pass up
problems."
"96b8f910","You wouldn't just reject my request, would ya?"
"97b8fa83","What is it?
Laaame..."
"9cb902a2","Just as I thought. Well then, I'll get right on it..."
"9db90415","...Oh wait, you can't right now. Sorry, but can you make
some room in your inventory?"
"9ab8ff5c","Please come back when you do, if you could."
"9bb900cf","Oh. I guess like I misread you. Don't worry about it."
"39a523d4","...Gotta remodel the wing...utilize the horns as
stabilizers..."
"39a523d5","...Huh? Who're you? No matter, I doubt you could understand
my research..."
"3aa52547","...Hey you, can you show me your partner Digimon for a sec?"
"3ba5273a","Hmm hmm hmm...this aerodynamic form reduces drag, and
increases attack speed, huh..."
"3ca528ad","Oh, how rude of me...I am AeroVeedramon. I'm researching
Digimon forms and functions!"
"35a51da8","I have a favor to ask about that. In order to gather some
research data, could I battle your partner Digimon?"
"36a51f1b","If it helps with your research!
Sorry, can't right now..."
"37a5208e","Oh! You'll accept my request! I want some extremely accurate
data! Come at me at full power!"
"38a52261","That is unfortunate... Well then, I'll try asking at the
next opportunity..."
"d6918cec","You've come back!"
"d99191a5","Would you allow me to battle your Digimon today, to get data
for my research...?"
"577cdab9","Okay, okay! That's enough! Thanks to you, I have acquired
more than enough data!"
"547cd5e0","Still...the movements of your Digimon cannot be explained by
my hypothesis..."
"557cd753","Perhaps...I have stumbled upon some new research data! Oh,
and I heard there's a research lab in the city, yes?"
"5a7cdf72","Okay, I'll go get a detailed analysis of this precious data!
You have my heartfelt thanks for helping me acquire it!"
"5b7ce0e5","AeroVeedramon joined the city!"
"d5c34c4f","That guy still ain't back? Tch, what a stubborn guy... How
about showing your face around here for a..."
"d5c34c4e","What the--who the heck're you?! I wasn't saying anything,
so get on out of here!"
"d4c34adc","...Say, you there! Wouldja listen to my story for a minute?"
"d7c34f95","I'm all ears!
Sorry, now's not a good time..."
"d6c34e22","I appreciate it, pal! The thing is, I've been thinking about
heading to Floatia sometime soon..."
"d1c34603","But before I do, something's been nagging at me...
It's about my apprentice, Gumdramon..."
"d0c34490","A real conceited brat, that Digimon! He never listens, so I
went and popped him one!"
"d3c34969","He called me an idiot and ran off...haven't seen him since.
I've got a short fuse, too, so...my hand moved on its own..."
"d2c347f6","So do me a favor, would you go apologize to him for me?
He should be at Logic Volcano..."
"ddc35927","Hmph... Yer made of ice, ya know that?!"
"966b2bf7","Go apologize to my apprentice Gumdramon for me!"
"976b2d6a","He should be at Logic Volcano... Thanks for going out of
your way for me like this!"
"7a84de8a","Oh-hoh! You told Gumdramon I was sorry?! ...Huh, so that
punk felt bad about the whole thing too, did he?"
"7984dd17","...What? He said he's gonna go wait for me in the city?!
Lookit this guy, going the extra mile!"
"7884dba4","I made you worry too, didn't I, buddy? ...my bad. Master and
apprentice will be back together in no time! Peace out!"
"7784da31","Zudomon joined the city!"
"96fb8526","Ho ho ho..."
"96fb8527","Who, me? I'm just chilling here, pay me no mind."
"97fb8699","Well now, we've got ourselves a human here! What're you
doing around these parts?"
"94fb81c0","The name's Vikemon... I used to go around causing trouble,
but these days I'm out of the game..."
"95fb83b3","You were a great pirate captain, right?
If this story's gonna take a while I'll come back later..."
"9afb8b52","Ah HA, I get it. You came to ask about the pirate treasure,
am I right?"
"9bfb8cc5","Sorry to disappoint, but I split all my treasure among my
crew when we disbanded. There's not a Digi-doubloon left."
"98fb880c","Now I enjoy a life of catching fish and living off the sea.
There's nothing left... Well, that is..."
"99fb89ff","Ha ha ha! Yes, there's that... If you beat me, I'll tell you
what I mean!"
"9efb919e","Sure, go home if you're done here. There's nothing for you
here, y'see."
"5c2e2f3a","Argh, avast, avast! I give, playtime's over."
"5b2e2d47","I'm a 'mon of my word! I'll tell you about the treasure."
"5a2e2bd4","This chalice here...it's probably the source of the rumor
about some ""Holy Chalice."""
"592e2a61","?"
"582e288e","During my pirate days, I'd hold feasts every night with the
other sailors, drink my fill from this chalice, and go nuts!"
"572e271b","That's why this here chalice, filled to the brim with such
fond memories, is my treasure...my ""holy chalice""..."
"562e25a8","Heh heh, you must think that's pretty silly. Here, take this
as a symbol of your victory over me."
"552e2435","You got a Holey Chalice!"
"542e2242","No point in indulging in those memories anymore... I'll take
this opportunity to turn over a new leaf!"
"572be8a4","I still have plenty to teach those young'uns out there.
Ha ha ha, what 'til they get a load o' me!"
"582bea17","Vikemon joined the city!"
"5f80b27","Well now, we've got ourselves a human here! What're you
doing around these parts?"
"6f80c9a","The name's Vikemon... I used to go around causing trouble,
but these days I'm out of the game..."
"7f80e0d","You were a great pirate captain, right?
If this story's gonna take a while I'll come back later..."
"f80308","Ah HA, I get it. You came to ask about the pirate treasure,
am I right?"
"1f804fb","Hey, first let me teach you something good."
"2f8066e","If you're gonna hunt for buried treasure, better have a
place to put it first. That's one of the basics, kid! Ha ha!"
"3f807c1","Sure, go home if you're done here. There's nothing for you
here, y'see."
"8a5205a6","Who're you? You look greedy..."
"89520433","You got something to say to MegaSeadramon?"
"88520240","I want your Fishy Picture...
Who, me? Nope..."
"8f520d45","What?! You want my Fishy Picture?! Are you funnin' me, son?!"
"8e520bd2","A Fishy Picture's something you get from fish, right?
I ain't a fish, I'm a Digimon!"
"8d520a7f","And not any old Digimon, either. Among sea dragon types, I'm
an elite Perfect Digimon!"
"8c52088c","You'd do best to remember..."
"935213f1","(You talked about Gomamon.)"
"9252121e","Gomamon! Huh... I got no idea what that squirt is
thinking..."
"854fbf10","Still, it's not like I can ignore the kid. And besides,
you went and made a promise to him."
"864fc083","Let's see, what to do... Hm, I've got just the ticket."
"874fc276","This ancient illustration has been handed down in my clan
for generations. My ancestor drew it millennia ago."
"884fc3e9","Looks pretty awful, doesn't it? To be honest, I really don't
see the value in it. Here, it's all yours."
"894fc55c","You got the MegaSea Fishy Picture!"
"8a4fc6cf","It may seem like I'm tricking the kid, but don't worry.
I'll explain the truth next time I meet Gomamon."
"8b4fc8a2","I'll be waiting in the city. You should invite Gomamon, too.
That'd be good for you, wouldn't it?"
"8c4fca15","I'm pretty knowledgeable when it comes to fish, heh heh.
I'm sure it'll help you out!"
"8d4fcb88","MegaSeadramon joined the city!"
"8e4fcd7b","What the heck... If you ain't got no business with me, then
shove off!"
"a9069745","Who're you? You look greedy..."
"a606928c","You got something to say to MegaSeadramon?"
"a706947f","I want your Fishy Picture...
Who, me? Nope..."
"a4068fa6","What?! You want my Fishy Picture?! Are you funnin' me, son?!"
"a5069119","You can't hold any more items and you want my Fishy Picture?"
"a2068c40","I don't got nothing to say to you. Shove off! Next time,
save a little space in your inventory."
"a3068e33","What the heck... If you ain't got no business with me, then
shove off!"
"f6a228a3","Hey! That Digisalmon... did you get it in the waters around
here? Digisalmon have been hard to find in this sea lately."
